Temp,Irr,Hours,Q_th
6.385454545454547,37.757024793388354,607,7220849.2365174815
12.68440860215054,519.8118279569894,186,50833.06292369974
5.367434210526317,270.00328947368416,303,2819842.5538466056
-0.0807588075880723,30.333333333333186,367,6853416.013292464
12.518731988472624,269.8616714697406,347,673498.3010605508
12.663779527559058,41.585301837270265,382,2050448.8444148062
-9.2,0.0,1,28544.57154327059
