Temp,Irr,hours
13.051026392961877,285.57184750733137,341
6.296754250386399,32.4466769706337,646
-0.217084282460136,37.758542141230095,439
12.276447876447877,37.61389961389962,519
12.38159509202454,564.6196319018405,163
6.041324921135646,279.0063091482649,317
-9.2,0.0,1
