,Temp,Irr,hours,BI,BS,CE,CH,CM,GC,GR,MA,ME,PH,BC,CO,BP,TCV,IN,ODY,AASG,EL,PO,CRPPhb,MX,BM,DIA,AI
0,6.36328125,32.72968749999997,640,171605.95900603256,225131.804456199,492213.8313023773,1690876.1365263336,605392.7327180161,734116.3417552785,322811.19007225503,797076.0628166788,702175.4153729418,1600187.5006889442,276863.9666733093,258258.33558726663,231806.71290849234,290071.1527875106,644814.0937992681,105728.08083653466,618519.4623096522,806409.6155176044,,504816.45433986105,1280321.211554771,1055138.351090651,,1452892.255986655
1,12.373170731707315,563.7378048780488,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37875.500766045414,0.0,0.0,0.0,0.0,0.0,15356.114578618291,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
2,12.284854368932042,37.34757281553398,515,70937.40211489999,85979.3329308556,198070.45136932228,723679.7976486813,245781.43296256184,293611.96434567607,131347.59570838028,353514.0180656247,297621.6551415811,690329.7607440534,103262.44235168537,100560.27090040335,90001.09826565676,127422.39134413993,257441.31745011386,41111.85923608212,251502.56059814297,329963.46163335483,,213678.8400862749,539396.5793902592,447181.2065848849,,631708.426902266
3,0.0679458239277686,38.90519187358913,444,178023.04133873575,239633.40747652715,515582.82500370056,1732827.3126172365,631904.6115904019,771001.0237527081,336869.68790417316,812312.3651646293,724622.3154778667,1634830.5190958933,299358.41981451074,274237.62888690236,246067.26546289542,296850.493906203,677937.8855275336,111697.20816925616,644936.6767674921,838642.177125432,,519924.64713472826,1318404.6956872677,1084256.6180505038,,1479585.5118507503
4,6.08594249201278,280.8146964856229,312,45406.99330631435,53128.40444908757,130652.53617362835,468982.70407791756,156667.07149011194,201067.50534089145,86578.3795179235,330996.6224180129,233191.26734365386,442853.64110946015,104220.07182818314,78930.56170785328,65665.99245367742,122259.07765958666,181647.5118348527,22190.905835514073,155019.3683171473,196851.21880877754,,146636.57646597497,330455.50908288546,274934.6832343089,,397905.4046042924
5,13.07,284.6411764705882,340,0.0,0.0,0.0,17920.375969122295,0.0,0.0,0.0,137188.880214333,46831.10055270041,20155.361051411997,20798.79807537982,2884.73640135249,0.0,50923.526651761946,0.0,0.0,0.0,0.0,,10672.862846544194,0.0,0.0,,17598.092005741146
